Title,Price,Area,Location,Description,URL
Vip nhà mới 4x13m - hẻm 8m - KDBB - 7 tỷ 250,"7,25 tỷ",50 m²,Hồ Chí Minh,"Nhà 4 tầng mặt tiền hẻm 8m xe hơi tránh nhau Huỳnh Tấn Phát thông đào tông nguyên KĐT Sài Gòn Mới / The Sun.- Diện tích: 4m x 12.5m, công nhận 50m². - Kết cấu: Nhà 4 tầng, gồm 4 phòng ngủ 4 WC phòng thờ sân thượng. - Nội thất: Nhà mới, full nội thất, dọn vào ở ngay. - Vị trí: Mặt tiền hẻm 8m, xe hơi tránh nhau thoải mái, hẻm thông, di chuyển thuận tiện. - Pháp lý: Sổ hồng mới 2025, hoàn công chuẩn, hỗ trợ vay ngân hàng.Giá bán: 7 tỷ 250 triệu.Liê...",
"Bán nhà riêng tại 7, Lê Thị Ngà, 4,5 tỷ, 340m2, chính chủ hot!","4,5 tỷ",340 m²,Hồ Chí Minh,"Nhà riêng 7, Đường Lê Thị Ngà, Xã Củ Chi, Hồ Chí Minh (địa chỉ cũ: Huyện Củ Chi, Hồ Chí Minh) với diện tích 340m², giá 4,5 tỷ VND.  - 3PN, 2WC, không nội thất, phù hợp với nhu cầu cá nhân hoặc đầu tư.  - Hướng cửa chính Tây, ban công Tây, mang lại phong thủy tốt cho gia chủ.  - Mặt tiền rộng 5m, thuận lợi cho kinh doanh hoặc cho thuê.  - Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch. Liên hệ ngay để biết thêm thông tin chi tiết qua số điện thoại ...",
"Nhà bán: HXH Tam Bình, 3 tầng, 149m2, 11pn, 11wc, giá chỉ 7,8 tỷ","7,8 tỷ",149 m²,Hồ Chí Minh,"* Nhà đẹp, sát bên cạnh đường Tam Bình. * Chủ nhà là dân xây dựng nên xây rất kiên cố, chắc chắn. * Chủ đang cần tiền nên chấp nhận bán giá rất rẻ. * Trừ giá trị nhà giá trị đất còn lại chỉ tầm 44tr/m². * Kết cấu: Gồm 11 phòng, 11wc riêng biệt, đang cho thuê dòng tiền 36tr/th. * Sổ hồng riêng, pháp lý chuẩn. * Xin vui lòng liên hệ: Phiên 0906 414 ***.",
"Hiếm - Bán nhà Xuân Diệu Tây Hồ, toà dòng tiền chuyên cho các bác Đại Sứ Quán thuê",97 tỷ,162 m²,Hà Nội,"Toà nhà cao tầng - Dòng tiền tại Xuân Diệu, Tây Hồ, sinh lời dòng tiền ổn định hàng năm.- Diện tích 162m², 9 tầng, thang máy xịn, full khách đại sứ quán nước ngoài.- Tòa apartment nằm tại trái tim Phố Tây Quảng An, cách mặt phố chỉ 15m nơi tập trung cộng đồng chuyên gia quốc tế đông nhất Hà Nội.- Vài bước ra Hồ Tây, vị trí kim cương để đầu tư.- Cấu trúc tòa nhà tối ưu: Tầng 1: Sảnh lễ tân + gara ô tô, xe máy. Tầng 2 đến 6: Mỗi tầng 01 căn hộ 3PN ...",
"Bán nhà riêng chính chủ , diện tích 81.3 m vuông . Khu dân cư thân thiện.","5,6 tỷ","81,3 m²",Hồ Chí Minh,"Bán nhà riêng ( Chính chủ) tại Huỳnh Tấn Phát -Phú Xuân - Nhà Bè . Ngang 5 * 14 m nở hậu 8 m.  Hướng đông nam. phong thuỷ quá tốt. Cách mặt tiền đường 1 căn. Giá 5.6 tỷ ( bớt lộc) Hẻm ngang 2.5 m vô 25 m . Nhà gồm 1 trệt - 1 lửng đúc, 1.sân , 1 phòng khách , 2 phòng ngủ , 1 nhà vệ sinh . Giếng trời thông thoáng Nhà thoáng mát, hàng xóm thân thiện, khu dân cư hiền hoà. Mua ở hoặc cho thuê ngay và liền.  Tiện ích xung quanh vài bước chân , bến xe b...",
BÁN NHÀ PHÚC LỢI 51M2  4 TẦNG -Ô TÔ THÔNG  NỞ HẬU  NHÀ DÂN XÂY  GIÁ 7.3 TỶ-LONG BIÊN-HÀ NỘI,"7,3 tỷ",51 m²,Hà Nội,"Bạn đang mệt mỏi vì tìm nhà ngõ nhỏ, khó đi, xa trường  chợ, bất tiện sinh hoạt? Căn này giải quyết hết  	Diện tích: 51m² (MT 3.8m x 13.7m)  sổ vuông, nở hậu cực lộc  	Giá: 7.3 tỷ (tầm tiền cực nhiều khách săn tìm)  	Vị trí: ngõ ô tô thông, đi lại cực thuận tiện  Tiện ích xung quanh: 	Gần trường học các cấp  con đi học an toàn, không lo xa  	Gần chợ Phúc Lợi  sinh hoạt hàng ngày cực tiện  	Khu dân trí cao, hàng xóm thân thiện, an ninh tốt  Thiết ...",
"Bán đất tặng nhà 2 tầng, hẻm ô tô, Phan Đình Phùng, DT 4x 19m, sổ vuông vứt, 11.5 tỷ tl.","11,5 tỷ",75 m²,Hồ Chí Minh,"Bán đất tặng nhà 2 tầng, hẻm ô tô, Phan Đình Phùng, DT 4x 19m, sổ vuông vứt, 11.5 tỷ tl.+ Hẻm xe hơi thông, sạch sẽ an ninh + Diện tích 4 x19m + Kết cấu trệt 1 lầu + Vị trí thông Phan Xích Long, Đoàn Thị Điểm, Phan Đăng Lưu.... chỉ 2p + Sổ hồng riêng, vuông vứt, công chứng ngay trong ngày + Giá 11.5 tỷ gặp chính chủ thương lượng + Gọi ngay 0903 428 *** Ms Phương TK.",
"Chính chủ bán gấp nhà Lý Nam Đế, Cửa Đông. DT 55m2 hướng Đông Nam thoáng mát. Giá 19 tỷ",19 tỷ,55 m²,Hà Nội,"Tôi chính chủ cần bán gấp nhà tại Lý Nam Đế, phường Cửa Đông. Diện tích 55m². Cách 50m ra mặt phố Lý Nam Đế. Nhà 2 mặt thoáng trước sau. Hiện trạng nhà cũ đang để không, phù hợp khách xây Homestay cho thuê Airbnb dòng tiền ổn định. Giá bán: 19 tỷ (Có thương lượng). LH: 0915 222 *** (Trung Phạm).",
Bán nhà 4 tầng MT Hưng Phú gần Dương Bá Trạc 57.1m2 nhỉnh 14tỷ (TL),Giá thỏa thuận,"57,1 m²",Hồ Chí Minh,"Liên hệ 0925 477 *** (Huyền) để biết thông tin chi tiết.DT: 57.1m² (3,5m nở hậu 4,5x16,8m). 1 trệt 3 lầu. 5PN + 4WC, 1 thờ, 1 bếp, 1 phòng khách, mặt bằng, 1 sân thượng.",
"Bỏ túi 60tr/tháng, toà 12 phòng phố Láng Hạ, 66m2*7T, 2 mặt ngõ, ô tô đỗ gần, thang máy","11,5 tỷ",66 m²,Hà Nội,"Siêu phẩm - phố Láng Hạ - trung tâm Đống Đa - thang máy - nhà đẹp - dòng tiền khủng 60tr/ tháng - giá đầu tư.- Diện tích 66m² xây 7 tầng thang máy, chào bán 11.5 tỷ (có thương lượng sâu).- Nhà cách phố Láng Hạ 50m, ngõ thông tứ phía ra đường Láng, Thái Thịnh, Thái Hà, Yên Lãng đi lại rất thuận tiện.- Tổng 12 phòng khép kín, nội thất đẹp, đầy đủ tiện ích. Thang máy, PCCC đầy đủ.- Sổ đỏ chính chủ, giao dịch ngay.- Liên hệ Ms Hà 0916 656 *** tư vấn ch...",
Cô hai bán nhanh nhà kd làm đẹp giá 900tr (bao thuế phí sang tên),900 triệu,"89,5 m²",Hồ Chí Minh,"Cô hai bán nhanh nhà kd làm đẹp giá 900tr (bao thuế phí sang tên) - Vị trí tọa lạc: ở Dương Đình Cúc , xã Tân Kiên , Bình Chánh - Nhà đang cho thuê 8 triệu/tháng, có nguồn thu nhập ổn định, khách thuê sẵn- Diện tích : 89,5m-Pháp lý : Sổ Hồng Riêng , Sang Tên Công Chứng Ngay - Nhà xây dựng kiên cố, bao gồm : 1 trệt 1 lầu , 3PN , 2WC- Vị trí đắc địa: gần chợ , trường học kinh doanh buôn bán cực kỳ sầm uất , xung quanh nhiều quán ăn, tiệm tạp hóa mở...",
Bán nhà cầu giấy đẹp ko vết xước - DT 50m2 - MT 4m - 7 tầng thang máy - full nội thất - 20m ra phố,20 tỷ,50 m²,Hà Nội,"+ Nhà xây mới ở khu phân lô vị trí đẹp nhất nhì quận Cầu Giấy, ngõ thông bàn cờ, khu dân trí cao, an ninh tốt, tiện ích đầy đủ,... + Nhà thiết kế 7 tầng thang máy, full nội thất cao cấp. Trước nhà rộng thoáng, VF9 ngủ trong nhà, 20m ra đường Hoàng Quốc Việt. - Tầng 1: Gara ô tô. - Tầng 2: Phòng khách vip. - Tầng 3,4,5: Mỗi tầng 1 phòng ngủ Master. - Tầng 6: Phòng bếp. - Tầng 7: Sân phơi, BBQ. + Sổ vuông đẹp - Pháp lý chuẩn - Không quy hoạch.",
BÁN NHÀ C4 GẦN VINHOMES NGANG RỘNG 5.6M,4 tỷ,100 m²,Hồ Chí Minh,"Diện tích thực tế: gần 100m 		Ngang đẹp: 5.6m (hiếm, dễ xây mới) 		Hiện trạng: Nhà cấp 4  vào ở ngay hoặc xây mới Vị trí: Gần Vinhomes Grand Park 		Khu dân cư đông đúc, an ninh 		Gần Nhà thờ Long Đại 		Tiện ích xung quanh đầy đủ",
"Bán NR 3PN, 2WC, DT 4x12, DTSD 98m2 tại Nguyễn Văn Quỳ, Q7, TP.HCM, giá 6,5 tỷ","6,5 tỷ",48 m²,Hồ Chí Minh,"Được tọa lạc tại Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Hồ Chí Minh (địa chỉ cũ: Quận 7, Hồ Chí Minh), căn nhà riêng này mang đến không gian sống lý tưởng với nhiều tiện ích. DT 4x12- Diện tích SD 98m², 2 tầng, thiết kế hiện đại, hướng cửa chính Đông. - 3PN, 2WC, không có nội thất, phù hợp để thiết kế theo ý thích. - Pháp lý đầy đủ, tạo sự yên tâm cho người sở hữu. - Phong thủy tốt, mang lại tài lộc và may mắn cho gia chủ.Khu vực xung quanh: - G...",
Bán đất tặng nhà vườn giáp phố Việt Hưng 160m2 MT 6m sân vườn hồ cá tuyệt đẹp ở sướng giáp Vinhomes,"13,7 tỷ",160 m²,Hà Nội,"Giá hợp lý 30m ra mặt ngõ ô tô thông sân, bể cá koi, Việt Hưng. Ngõ Việt Hưng thông ra Vinhomes. Nhà xây trên thửa đất 160m² trong đấy 47,2m² đất thổ cư + 113,52m đất trồng cây lâu năm nhà xây kiểu biệt thự, sân cây cảnh, bể cá Koi. Nhà một tầng đẹp đầy đủ công năng. Gồm 1 khách + bếp + 2 phòng ngủ, 2 vệ sinh. Có sân phơi thoáng sau nhà. Sổ đỏ chính chủ sẵn sàng giao dịch. Liên hệ Mr Sơn 0977 521 *** làm việc chính chủ.",
"Bán nhà Xã Đàn 40m2 5 tầng , thang máy,ô tô tránh,mặt tiền 4m 11,5 tỷ Kim Liên Đống Đa","11,5 tỷ",40 m²,Hà Nội,"SIÊU PHẨM- 6 TẦNG THANG MÁY - - KINH DOANH - GARA Ô TÔ - FULL NỘI THẤT XỊN - CHỦ THIỆN CHÍ Vị trí đẹp, mặt ngõ Xã đàn 2 , ô tô tránh , quy hoạch ổn định  T1: Gara ô tô. Tầng lửng : phòng khách T2-T4: Mỗi tầng 1 phòng ngủ khép kín.  T5 : Phòng thờ , bếp, sân phơi  Sổ đẹp nở hậu cất két, giao dịch ngay. Ace có nhu cầu liên hệ Mr Thành:0983 663 ***",
"Gấp! Toà CHDV Xã Đàn, 86m2 sổ, 16PKK*8T thang máy, MT: 8m, gần phố, GPXD, PCCC chuẩn, DT ~ 80tr/th","14,5 tỷ",86 m²,Hà Nội,"- Bán nhanh toà căn hộ dịch vụ, chung cư mini tại phố Xã Đàn2, phường Nam Đồng - Đống Đa, Hà Nội. Diện tích 86m², thực tế sử dụng 95m², 8 tầng thang máy, giá chỉ 14.5 tỷ (Chủ nhà thiện chí bán). - Vị trí trung tâm, vùng lõi vàng khu Đống Đa. Xung quanh các toà văn phòng, tập trung nhiều trường Đại học lớn: ĐH Ngân hàng, ĐH Thuỷ Lợi, ĐH Công Đoàn, cụm trường Bách - Kinh - Xây,... - Khu vực luôn trong trạng thái kín phòng, sức thuê tiềm năng. Khách...",
"Bán gấp căn nhà cấp 4 ngay gần City Land , dt đất 54m2 giá chỉ 4.5 tỷ , đang cho thuê","4,5 tỷ",54 m²,Hồ Chí Minh,"Bán gấp căn nhà cấp 4 ngay gần City Land , dt đất 54m² giá chỉ 4.5 tỷ , đang cho thuê Bán gấp căn nhà chính chủ. mua để cho thuê được 4 năm nay rồi, giờ muốn bán để có chút vốn. Vị trí đẹp ngay trung tâm Gò Vấp  1 đầu ra đường Dương Quảng Hàm, 1 đầu ra Lê Đức Thọ  Diện tích ngang 6x9.5 nở hậu làm ăn lên.  Sổ hồng đầy đủ.  Bao sang tên nhanh gọn lẹ 4ty5 thương lượng nhẹ cho khách thiện chí Miễn tiếp môi giới , em cảm ơn",
"Bán nhà căn hộ DV 24p(21+3), thuê khoán 90tr/tháng 5 tầng đường Nguyễn Thị Định quân 2. Bán 17.8 ty","17,8 tỷ",172 m²,Hồ Chí Minh,"Chính chủ bán toà căn hộ dịch vụ quận 2 ngay trung tâm hành chính Thạnh Mỹ Lợi cũ -Diện tích 172m²(4x25m nở hậu 8.5m -Trệt lửng 3 tầng, thang máy, pccc và thang thoát hiểm đầy đủ - Công năng 24 phòng(21 phòng khai thác + 3 phòng đang setup),tất cả phòng đều có ban công hoặc cửa sổ, full nội thất mới cao cấp  - Hợp đồng khoán đến 90tr/tháng, ký 5 năm - Vị trí: Đường Nguyễn Thị Định đã hoàn thiện mở rộng 30m, kết nối vào quận 1 chỉ 10 phút và đi sâ...",
"Bán dãy nhà trọ - 98m2 - HXH Huỳnh Văn Nghệ, P15, Tân Bình - 8.5 tỷ (TL)","8,5 tỷ",98 m²,Hồ Chí Minh,"DT: 4.5m x nở hậu 5.2m (98m²) - đất đẹp, vuông vức. Gồm 5 phòng trọ có gác, 5WC - đang cho thuê kín phòng. Doanh thu: 20 triệu/tháng - giữ tiền cực tốt. Vị trí đẹp, hẻm xe hơi, khu dân cư ổn định. Gần Phan Huy Ích - Quang Trung - Trường Chinh - tiện ra sân bay, ga T3. Sổ hồng riêng, hoàn công đầy đủ - công chứng ngay. Giá bán: 8.5 tỷ (thương lượng tốt). LH: 0979 599 *** - Anh 3 Hưng.",
Bán 500m2 đất tặng biệt thự nhà xưởng ngay chợ vải Phú Thọ Hòa Tân Phú giá rẻ giật mình,50 tỷ,500 m²,Hồ Chí Minh,"Diện tích: 500m² (cực hiếm tại nội thành). Gồm 2 khối nhà riêng biệt: Biệt thự: 7x18m, 1 trệt 3 lầu nội thất không gian sống sang trọng. Nhà xưởng: 7x36m, nở hậu tài lộc, 1 trệt 2 lầu. Thế đất vuông vức. Chỉ cách mặt tiền đúng 1 căn vị trí quá lý tưởng.Tiện ích xung quanh đầy đủ:Gần AEON Mall Tân Phú, siêu thị, cửa hàng tiện lợi. Chợ Phú Thọ Hòa khu buôn bán sầm uất. Trường học các cấp trong bán kính gần. Gần bệnh viện Tân Phú, Thống Nhất. Đáp ứn...",
NGUYỄN XÍ 81M2 - HXH - NGANG RỘNG 7.4M - 3 TẦNG BTCT - 5PN - 3WC - 14.5TY,"14,5 tỷ",81 m²,Hồ Chí Minh,"- Hẻm Ô tô 1 Trục - Thông tứ Tung - Kết cấu:  3 Tầng đúc - 81m²,  Trệt ,2 lầu 7PN,5WC. - Gần 5 trường đại học lớn ( Hutech, Ngoại Thương, Hồng bàng, GTVT,...) - Diện tích: 7,4x12m vuông vức  ( ngang rộng bề thế, mở cty hoặc kinh doanh đều tiện) - Hẻm sạch sẽ An ninh, dân trí cao Sổ hồng riêng, hoàn công đủ.Liên hệ xem nhà Thuỷ Tiên 0937 869 ***",
"Bán NR đẹp 50m2, 6T thang máy tại Gia Thụy Nguyễn Văn Cừ, P. Bồ Đề, Q. Long Biên, giá thỏa thuận",Giá thỏa thuận,50 m²,Hà Nội,"Bán NR đẹp 50m², 6T thang máy tại Gia Thụy Nguyễn Văn Cừ, P. Bồ Đề, Q. Long Biên, giá thỏa thuậnNhà ngõ 548 đường Nguyễn Văn Cừ - Gia Thụy Long Biên, MT 5m x 6m, 6 tầng, thang máy, ngõ thông các ngả. 10m ra đường ô tô tránh 2 chiều. -Vị trí đẹp khu cán bộ, cơ quan Hàng Không -Thiết kế 04 phòng ngủ, 01 phòng khách, bếp, phòng thờ, sân phơi trên tum - Bao gồm (giường, tủ, tivi, tủ lạnh, mái che, các cửa thông phòng gỗ lim nam phi, cầu thang kính) -...",
"Bán căn nhà diện tích lớn, full đồ tại 555 Minh Khai, 1 trong những căn giá tốt nhất khu Vĩnh Tuy","9,28 tỷ",49 m²,Hà Nội,"Cần bán căn nhà tại đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội. Nhà nằm tọa lạc đường Minh Khai, gần Lạc Trung, cầu Vĩnh Tuy, Times City khu vực dân cư đông đúc, giao thông thuận tiện. Vị trí nhà ở lớp thứ 2 sau mặt đường, theo quy hoạch mở đường Minh Khai thì nhà sẽ ra mặt đường.- Diện tích 49m² với thiết kế hiện đại, xây dựng nhà 4 tầng BTCT cực chắc chắn: + Tầng 1: Sân để xe + Phòng Khách + Bếp + WC. + Tầng 2: 1 Phòng ngủ Master + ...",
BÁN NHÀ 210M- NGANG LỚN 10M- QUẬN 3 HẺM XE HƠI CÁCH MẠNG THÁNG 8 - NGAY TÒA NHÀ VIETELL,38 tỷ,210 m²,Hồ Chí Minh,"QUẬN 3   NAY LÀ PHƯỜNG NHIÊU LỘC KHUVIP CÁCH MẠNG THÁNG TÁM - VÒNG XOAY DÂN CHỦ - GA METRO - NGAY TOÀ NHÀ VIETTEL- Diện tích 210M ; ngang lớn 10M ; 3 TẦNG BTCT. 19 phòng khép kín. Sẵn dòng tiền kinh doanh CHDV ~150Tr/tháng. Vị trí đẹp. - Xây mới 6 tầng sân thượng + hầm - Vị trí ngay vòng xoay Dân Chủ, toà nhà Viettel, CLB Lan Anh, công viên Lê Thị Riêng, liền kề Quận 10. KĐT Hà Đô. 38 tỷ 0961 999 ***.. NHÀ THẬT - GIÁ THẬT - GẶP CHÍNH CHỦ  #bannha...",
"Nhà đường Lạc Long Quân ngay ngã 4 Bảy Hiền 60m2 chỉ 6,5 tỷ","6,5 tỷ",60 m²,Hồ Chí Minh,"Diện tích: Ngang 4m, nở hậu 4,1m x dài 15m. Công nhận: 60m², đất vuông vức, phong thủy tốt.Kết cấu: 1 trệt 1 lầu. - 2 phòng ngủ. - 2 WC. - Phòng khách rộng rãi. - Phòng bếp gọn gàng, tiện nghi.Vị trí thuận lợi: - Kế bên hẻm xe hơi lớn, di chuyển dễ dàng. - Gần ngã tư Bảy Hiền, kết nối nhanh các tuyến đường lớn. - Khu vực buôn bán sầm uất, thích hợp ở hoặc kinh doanh nhỏ.Nhà gọn gàng, vào ở ngay. Phù hợp gia đình nhỏ hoặc đầu tư giữ tài sản.A/c qu...",
"Bán gấp NR 4PN, 5WC tại Tư Đình, Long Biên, Hà Nội, 19,8 tỷ, 71m2","19,8 tỷ",71 m²,Hà Nội,"NR cực chất tại Đường Tư Đình, Phường Long Biên, Hà Nội, trước đây Quận Long Biên, Hà Nội với 4PN và 5WC, đủ nội thất xịn sò. Diện tích 71m², mặt tiền 4.3m, ngõ rộng 4.8m, thoải mái cho xe cộ qua lại. Pháp lý đầy đủ, sổ đỏ nên yên tâm nhé. Hướng cửa chính và ban công đều Tây Bắc, đón nắng chiều thoải mái. Cuộc sống tiện nghi với không gian thoáng đãng và yên tĩnh. Liên hệ ngay để biết thêm chi tiết với Hiền BDS Long Biên qua số 0937 673 ***.",
"Bán gấp NR 4PN, 5WC tại Tư Đình, Long Biên, Hà Nội, 19,8 tỷ, 71m2","19,8 tỷ",71 m²,Hà Nội,"NR cực chất tại Đường Tư Đình, Phường Long Biên, Hà Nội, trước đây Quận Long Biên, Hà Nội với 4PN và 5WC, đủ nội thất xịn sò. Diện tích 71m², mặt tiền 4.3m, ngõ rộng 4.8m, thoải mái cho xe cộ qua lại. Pháp lý đầy đủ, sổ đỏ nên yên tâm nhé. Hướng cửa chính và ban công đều Tây Bắc, đón nắng chiều thoải mái. Cuộc sống tiện nghi với không gian thoáng đãng và yên tĩnh. Liên hệ ngay để biết thêm chi tiết với Hiền BDS Long Biên qua số 0937 673 ***.",
"Nhà mới gia thuỵ - nguyễn văn cừ, nhà mới xây 6 tầng full nội thất","16,6 tỷ",50 m²,Hà Nội,"NHÀ MỚI NGUYỄN VĂN CỪ  THANG MÁY  NGÕ Ô TÔ Vị trí đẹp Nguyễn Văn Cừ  Long Biên Diện tích: 50m x 6 tầng  Mặt tiền: 5m  Thiết kế hiện đại, công năng đầy đủ Ưu điểm nổi bật:  VF3 vào nhà thuận tiện  Cách 10m ra đường ô tô tránh nhau  Ngõ thông thoáng, đi lại dễ dàng  Khu dân cư văn minh, gần nhiều tiện ích",
Nhà 3 tầng. 5x18m. 835 triệu. Gần Bến Xe Quận 8. Cho thuê 17tr/tháng,835 triệu,90 m²,Hồ Chí Minh,"Chủ ngộp nặng cần bán gấp nhà 3 tầng. Gần bến xe quận 8 Diện tích 5x18m. Thiết kế 3 tầng có sân thượng,  có 3 phòng ngủ, 1 phòng thờ Sổ hồng riêng chính chủ. Có hoàn công đầy đủ Không tranh chấp, không quy hoạch Sân xe hơi. Đúc kiên cố chắc chắnHiện tại cũng đang cho thuê 17tr/tháng Dân cư kín. Tiện ích nhiều đầy đủ. Cần gì cũng có: chợ, trường học liên cấp đến đại học, bách hoá xanh, siêu thị, Gọi trực tiếp để đi xem nhà",
"Bán nhà Trần Quốc Hoàn, phân lô, ô tô, vĩa hè, dân xây, kinh doanh vip, 50m2 giá chào 20 tỷ TL",20 tỷ,50 m²,Hà Nội,"PHÂN LÔ - OTO TRÁNH CHẠY VÒNG QUANH - MẶT TIỀN RỘNG - Ở SƯỚNG  - Vị trí cực đẹp , thuộc khu phân lô tổng cục Hải Quan rất ít nhà bán .Trước nhà ô tô tránh ,oto chạy vòng quanh , rất ít nhà bán . Để ở , đầu tư , làm văn phòng đều vô cùng hợp lý .- Nhà xây hơn chục năm , BTCT cực kỳ chắc chắn, có ô chờ thang máy, chỉ mới về chỉ cần thêm vài thùng sơn là long lanh luôn.- Thiết kế : +Tầng 1: Gara oto , chỗ để xe máy , bếp , phòng ăn ,wc.+ Tầng 2: phò...",
"CHDV 5 tầng hẻm xe hơi TT Q 7, gần Q 4. DT 5*24, chỉ 13 t.ỷ.","13,1 tỷ",125 m²,Hồ Chí Minh,"CHDV 5 tầng hẻm xe hơi thông, cách Huỳnh Tấn Phát 40 m, Tân Thuận Tây Quận 7. DT 4,8*22, nở hậu đẹp, công nhận 122 m². Chỉ 13 t.ỷ. Thu nhập 40 tr.  Hẻm xe hơi, gần đường chính, hưởng lợi lớn từ dự án cầu Thủ Thiêm sắp mở. Thu nhập 40 tr/ th. Cửa khóa vân tay hiện đại. Trung tâm quận 7 cách quận 4 chỉ 500 m, luôn cho thuê kín phòng.  Vui lòng liên hệ với Ms Huệ 0914 993 ***. Cảm ơn quý khách đã quan tâm.",
